,message,label
640718,@LoveLeeLove If I did... It would be my pleasure... I live in Philly.. Just hate the Lakers ,0
640897,yeah!!! Mr Rain finally paid a visit!!! It's so much cooler now ,0
640920,I'm so exhausted! Well the b shower was amazing and now it's time to party  house party!!! Yay! ,0
641072,@alyandaj I totally agree!  Best movie ever.,0
641297,Home...exhausted....riding bus tomorrow...so i better go read my Bible and go to bed ,0
641432,@suziiebee oh i see.. lol yup my turn nukka!  ready to go to the ghetto of orange county! x] santaana babiiiiiii,0
641435,@Top10Causes ,0
641465,@bloodcicle use  freeballin'! in a haiku please ,0
641670,Dinner on a rooftop garden with a view of the sun setting on Mexico City. Also sushi and drinks. Very nice  ,0
641696,@waterprotein i &lt;3 your icons  especially Bulleto &lt;3&lt;3,0
641751,"@Michael_Cera Superbad 2 would be so freaking great,LOVED the first one ",0
641816,@CBClick Do it! Happy AT&amp;T/Bold user here ,0
641836,Memories from last nite are all happy ,0
641864,@katieseymour i'll be in Seattle tonight! It would be cool to bump into you! havent seen you in a while! ,0
641932,@jinnah oh that's something you can work around... you don't HAVE to associate with EVERYONE... just imagine them in their underwear ,0
641936,@BearTwinsMom Goodnight!  I was good to get to tweet with you again! ,0
642104,Good Snacks @cfsmtb Better to burn em off the next day on a bicycling ride. ,0
642114,"@AliDaley Sounds lovely, hope the rest of your weekend is a really great one and that you are spoiled a little more ",0
642212,@nel1jack That video is no longer available. ,0
642222,Want to advertise on my new site? 5 promo codes a week. That's it! ,0
642322,@lyneL Glass of wine might help. ,0
642405,"@volvox23: I had charlie chan, calzone, potato halves &amp; 4seasons frm yellow cab + lumpia + salmon belly strips ",0
642415,Whew what a crazy day!!! Tomorrow should be fun... Relaxing on the reservoir ,0
642467,"@yelyahwilliams : last night i dreamed i meet you. i hope it's gonna be true. please come to Indonesia, PLEASE!!! ",0
642520,"@PinkIsSoPretty5 yeah i have like 2 or 3 more quarters to go. story is a bit long for twitter, facebook me for details ",0
642545,@TheBeerWench  I'm smoking a fabulous Maduro right now.  And drinking a fabulous Ten Fidy with it!  ,0
642652,Home from a very fun night with some great friends I have known my whole life! :-D Good times ,0
642763,@queenrosy Thank you!  I had a tuna cake - with a bit of catnip on the top. So yummy....,0
642892,@Beliria @vinworldwide hello friends!  Hope you are having a woderful weekend! ,0
643182,me and best friend r ready for tonight ... uhuuuuuuuu hopefully something good will happen ,0
643330,Party at adrians  ,0
643666,"@gottaramble hahahaha the choc fountain, bj gave it to me, and she doesnt know ileft it in your house  just bring it ova! ",0
643846,"@shamim86 I don't doubt it. Yeah gig was real good, out in the Sydney suburbs, was fun ",0
643949,Amazingly fun time. I love you guys ,0
644034,I've Been Thinking.. Mayb I Should Go To Sleep Soon. ,0
644040,na fuck this.. imma party like a mother fucker.. party in my room!! wit my sis ,0
644047,Lookin forward to the DauphinÃ© LibÃ©rÃ©. Go @teamastana ,0
644055,And I was the sober one and having more fun than anyone. Thats how I roll- life of the party style!!! ,0
644084,@pubby going to see Bill Bailey In August ,0
644148,@ricacupcakes I didn't see it lol it was sold out! But I ate at pink taco ,0
644187,@ItsDely wut u tryna say? lol every1 shud be happy after they get out the shower ,0
644228,@Myke329 Haaaa. That Goes Down In The List Of Best Things You've Ever Said To Me (Lol) THANKS Mike ,0
644283,@MissShellBelle Heeeeeeeey! you're still out there! Good to hear from ya  I'm doing well...still jobhunting though...,0
644480,@forensicmama Nominees are out on the 16th. I hope the people over at the Emmys have sense this year. ,0
644510,"@tmatzner The Rodchenko inspired web design just shouts, &quot;Revolution!&quot; to me. ",0
644973,@Desireeeeee really me to.! ,0
645001,Do you like Y eats or Keats better. I like Keats about totally lapped him up or ate him up I should say haha no joke ,0
645033,"Watching UP again with my brother, lmao. I looove this movie! ",0
645057,@Mahmoud_m94 I'm gonna give you candy ,0
645237,@MissMillions yes it's a beautiful sunday over here ,0
645560,@amup - got Sims 3 yet? I do. It ROCKS ,0
645645,@KChenoweth ooo....the musical Hair! i wanna watch that! i just cant....boo....hope i could watch it when i go to new york! ,0
645667,@RCRadio LIVE guest???  I'm there (yet again.)  ,0
645670,playing the wsop ladies event tomorrow  i'll let ya know how it goes,0
645728,@filmspotting welcome back to Iowa ,0
645738,Drove around all night  Fat cop followed us the whole time. Ahhhmayzin.,0
645815,@gfalcone601 Mooorning Gio! Have a good trip! I hope to stop rain ,0
645960,About to sleep soon; ,0
646158,"bout to make a track wid the cuzin nikko, watch out b.e.t imma be on my way  lol imma beast!!!!!",0
646168,hangover is popular! work is crazy and fun  love free movies!,0
646214,"@Cineris geezus, okay that's funny! I'll mind my own business from now on. I'll be sleeping in the corner if you need me. ",0
646237,"@collierchin sweet, I'll tweet when I head over... Hopefully you're recovered by then ",0
646252,Last day in work  for 8 days ,0
646377,@taylorswift13 I'm watching you on CSI now baby! ,0
646455,"@kyujaemin coughcough. still on season one. o.o heehee. i started, two days ago only. ",0
646554,@beardoctor tnx you so much to you too.  If I block those lice... will they be gone? thanks a lot my @beardoctor friend,0
646593,@the_beth thanks. have fun ,0
646873,@loveyea I feel your pain. I've been there dated that &amp; survived. Truth u need to do what she sayin. It will be better on the other side. ,0
646880,@gAbb_emceefly Hope you have a heaps good time bub!!!       ,0
646928,"I intend to live forever - so far, so good ",0
647441,@Synterra Thanks for following ,0
647578,Bun venit @cursuriafaceri pe Twitter ,0
647583,Morning all and a big shout out to the team at GCHQ in case they're listening ,0
647687,hey ! its been a while  just updating mywebsite ,0
647808,@death616 goodnight ,0
648110,...the princess home. goonight/morning. b safe/good &amp; i hope all ur evenings were enjoyed &amp; well spent.   ,0
648181,just saw hangover funniest movie i have seen in awhile! highly recommened ,0
648194,@schadre Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip ,0
648201,RANK UP ! YEAH YOU GUYS GOT PWND ! ,0
648295,@pixel8ted Things move quickly in the Twitterverse http://is.gd/RhHe      #YCM quickly became a team effort @fridley @Glebe2037,0
648368,"I'm going to take my contacts out, and once I have annoying plastic-frame glasses on I'll want to go to bed (to get them off my face). ",0
648564,@hana77 heavy rain in bedok south just subsided. sun slowly coming out to play. ,0
648600,@YoungQ  My hands up here!! I love it too ,0
648785,@YoungQ I have made several close friends because of NKOTB!!! It's a beautiful thing!!!!! ,0
648852,@natashaloh talk to you when I get back k?  hugs. At pedder red now. Beams.,0
648976,@dj_spinner thanks for the encouragement! ,0
648985,@likeSunday sorry.  at least a netbook is the cheaper route. You can also take ur netbook to an apple store and use their wifi ;-),0
649225,great to be on board  @portraitgirl ur welcome Debbie @lameymacdonald  will do @BoydGreeneArt   ,0
649283,Proud of myself.. Wrote and referenced my 1st song 4 an actual Artist!! My 1st of &quot;prayfully&quot; many. Thanks God ,0
649432,"wow, i found all of brennan's messages saved in a word document. they're so sweet. i love him so much. ",0
649604,He's Dope LoL ,0
649642,"@lindutt 'Tabor Goes To Heavens' looks interesting, as does 'Turkish Gambit'. Lot's of Russian movies to explore. ",0
649709,Off to GH to meet up @soodugyot Shawarma time! ,0
649814,Fireproof yall. ,0
649903,@jordanknight too early for cheerios!  still sleepy time ,0
649915,@TrishaBabbitt i blogged a @neilhimself &quot;hey girl&quot; photo on bust.com. you prob can find it if you google &quot;fuck yeah! neil gaiman&quot;. ,0
649991,@alexandramusic Beyonce does the birdie song http://bit.ly/5ANNN i thought you might enjoy this ,0
649997,@VanessaaHudgens you're nice to your mom    I can't do that =_=,0
650318,For with God nothing shall be impossible. - Luke 1:37 ^One everybody should know. ,0
650363,@shackd Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip ,0
650455,@therealkashflow bro gettn his freak on  hehe..,0
650515,@CelinexCullen Hey! ,0
650660, this night shouldn't end ,0
650663,"@verysmallghost Ð¼ÐµÐ½Ñ? Ð² Ñ‚Ð¾Ñ‚ Ð¼Ð¾Ð¼ÐµÐ½Ñ‚ ÐºÐ¾Ñ€Ð¼Ð¸Ð»Ð¸ Ð¸ Ð½Ðµ Ð¾Ñ‚Ð¿ÑƒÑ?ÐºÐ°Ð»Ð¸ Ñ€Ð¾Ð´Ñ?Ñ‚Ð²ÐµÐ½Ð½Ð¸ÐºÐ¸. Ñ? Ñ‚Ð¾Ð»ÑŒÐºÐ¾ Ðº 9, Ñ‡Ñ",0
650927,@chacal_lachaise danke! ,0
651001,"@NicoleVSanchez Sounds like fun, have a wonderful day ",0
651018,Yay I got a PT on my Scholar. ,0
651084,@danrua Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip ,0
651404,"Not doing much, just joined Twitter. Follow me if you want, i'll promise it'll be fun. Luv you lots, shout outs to all DC ",0
651432,@itsyaboytral I was just statin facts ,0
651501,@wsamuel Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip ,0
651526,"@Jawslyn @butterynipple thanks babes for the concern, me feel loved  i'll be going for a scan for my heart, hope it's ok...",0
651561,Can't sleep...back to work ,0
651742,@CynthiaBuroughs hugs bk ,0
651846,@Jonasbrothers heck to the yes  &lt;333,0
652034,@Daydreamer092 Great!!  I'm sorry I'm not familiar with clannad..T_T but is there other anime songs you like or enjoy listening?,0
652160,"good night all...... this wookie is retiring for the evening...... yyaaaawwwwnnnn, sstttrreeeeetttccchhhhh........ ",0
652274,This Day and Age.   How I've missed you ... ,0
652276,wooo hooooo..... Golden Tequila rocks!!!   n so does amrutanjal!!! ,0
652372,@nursharina Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip ,0
652407,Sunday is starting well I have a chalice of coffee and a bad detective drama on tv ,0
652411,hopes she does well at shooting today *fingers crossed*... and is looking forward to seeing her Ameypie! ,0
652638,"@PhantomPen Yah, weird. Real glad you're back. Now - STAY! ",0
652697,"so, im gonna take my dog for walkies, and do my maths notes while watching the curious case of benjamin button  exciting, brb!",0
652704,@RealHatter She's on vacation.  ,0
652731,Pierced the tongue I wonder whats next ??! ,0
652824,"GoodNight! Ya'll know I don't sleep.I pull all nighters,writing songs,&amp; thinking of new ways to annihilate &amp; embarrass my opponents ",0
653041,@daverama Dave!?! Is that you!?  http://twitter.com/daverama/status/2062778060,0
653042,@majornelson be safe over there. dont know what i would do without the major ,0
653079,Blisters hurt badly; but it's a worth it ,0
653088,thanks for following and supporting jb! tell your jonas friends to follow us! ,0
653198,All famous people were people once. Their being public property is a new development.  This is a note to self too.,0
653367,@jaychasm i wish i was there with you niggies! gnite luv! ,0
653408,@snowleopardess Had to give him a good rub down with a towel and a quick back scratching brush followed by some doggy treat biscuits. ,0
653410,@diamond_girl__  haha LOVE YOU SWINE !!  did you like that? &lt;3,0
653416,MMM Roast Pork was yummmyy!!! ,0
653528,JUST woke up ,0
653659,"Ughh! I have the stupid hiccups! Watching Superbad, the pefect end to a great night ",0
653698,Twittering- Like the rest of you birds. ,0
653844,Is Going Chingford 2 C Auntie And Get Some Jeggins ,0
653873,http://twitpic.com/6ti3d - this was taken Christmas o8  i use to be an Angel on the program. one pretty angel lol,0
653921,Me and @seabee90 are making tacos ,0
654218,@AnastasiaLoxley Haha....don't worry I just had one too!  xx,0
654348,Day 62 (nearly 9 WEEKS) I truly didnt think I would get this far without a relapse! Only another 45 years or so to go! ,0
654374,@vishaltom ,0
654395,"@souljaboytellem you the man Dre!!! the swag flu is off the chain for real! Killin it man, my number 1 rapper right now no doubt. ",0
654408,is excited because it is FINALLY sunday and im going to sams and its his birthday on tuesday YAYAYAYAYAYAY ,0
654499,ahem ... twitter alwys gets so busy on saturday nights ,0
654561,@RealBillBailey last nights gig was AWESOME!!! You rock! ,0
654618,"4 shows / speaking engagements in the next 3 days. Busy, busy, busy. South Bend - IN, Clio - MI and Warren - MI here I come! ",0
654786,Go to http://twitter.threadless.com/user/WesOxford/submitted to Vote for my Tweets to be on Threadless.. I could win $500... I will Share ,0
654789,@Jodiej04 I'd be lying if I said no! ,0
654850,i LOVE pinball wizard i have decided. oops i was meant to be going to bed ay! hehe SO CHEEKY! not. nighty night! ,0
654880,M&amp;D's in the rain? should be fun ,0
654888,Thanks everyone for suggestions r.e. http://elearnr.org. Will keep it as-is for time being &amp; consider using it for staff CPD at Academy. ,0
654920,@muteboy congrats dude! pints are in order ,0
655111,"@nathangoss Should have seen the tree - has no bark left now  I got a scratch, but next time I see it, the tree will be dead! ahahhahah",0
655122,@charlene205 you have to watch it  i made my boyfriend watch it but at the end he was like CHICK FLICK! lol ,0
655467,"Hey everyone, @oddmanout75 is looking for some great people to follow and follow him. Since all of you are awesome, you should follow him ",0
655688,@joshmacfall Hey you!  I heard the Gimp Ninja script is great! Can't wait to see it! ,0
655797,@amerj thanks ,0
655897,Nice to work on Sundays... walang pasok suppliers... no one bugs me ,0
656058,"Twenty20, tennis, F1, wahay! Thankyou @alys_d for last night  Might do a twitpic ",0
656079,"First day of school on June 8, 09 and that's tomorrow! Man, that sucks everything up especially Summer. Thanks for the memories though ",0
656144,@Dannaca_Lynn idk.. ? that sounds good tho. what other movies? ,0
656163,"Ani Sunday, day of a few friends Twittering the day's thoughts solely through Ani lyrics, begins...now. Forgive us.  #AniSunday",0
656576,@DaleSpoonemore That's too cute ,0
656631,@officialTila  Hey girl doin big things. Got respect for what you do. And you's a dime too haha ,0
656903,@LindseytheFirst ..unlike @zebedeejane who has is a serial offender... ,0
656938,@frezned i think you should  Burritos are WIN!,0
656983,"why is there a religion exam? i doubt jesus cares whether or not we actually know anything about him. chisholm is gaayyy, then end ",0
657015,i'm submitting my site into directories and also listening to Natasha Bedingfield Un written ,0
657055,@cantanta You're welcome. Rosamunde Pilchers book &quot;Vejen Hjem&quot; is also quite good... and really sweet ,0
657060,I bet that Steve Jobs will make a cameo tomorrow through a videoconf with the new Iphone video - he dicho ,0
657250,"Great shot, good outfit, esp. the tights are really cool!  http://lookbook.nu/look/160540",0
657257,"my low blood pressure almost ruined it, but i had a looot of fun today ",0
657267,"well, i'll go cook  byebye",0
657282,packing my bags for tomorrow ,0
657543,Playing the wii and guitar lol and wrks in few hrs ,0
657605,now has a cold face from walkkng to the servo haha oh well the joys of living almost on top of a mountain ,0
657665,"@weisenly Hi Brian, you are welcome. Yes, I am still learning to communicate...lifelong learning ",0
657724,go lucas &amp; justine for the win tonight on #masterchef ,0
657727,"@anthony_hill Didn't take me on as Production Editor as not enough experience, but asked me to start as an Ed Assistant as they liked me ",0
657739,@augustweber my pleasure ,0
657780,I Love my church  ,0
657863,"just landed, home at last  can't wait to get back to my bed ",0
657914,i want to have a guitar like taylor swift's ,0
657956,@Moogieredshoes hehe i am always fixing mine after mum has had a fiddle with it lol. but i reckon its the only way to learn how it works ,0
658100,you know what I fuckin love. julz will NOT find NO BITCH greater then me! on some real shit. every othr female out there is WEAK as fuck ,0
658152,"i`m eating Tums. and, yes it's basically healthy banana-flavored chalk ",0
658164,has very sore muscles in places I didnt even know had muscles after yesterdays fitness challenge! I hope everyone is feeling ok today! ,0
658240,@fransiscawinda hey windaa ,0
658395,100 posts ,0
658872,@ngowers Crusha Raspberry Milkshake... Best drink in the world ,0
658890,Heading into Bowness for some dinner ,0
658927,Only just made it before 3pm Friday! Have you McValue Lunch-ed this week?  http://u.nu/7dk9 #fb,0
658930,@web20builders : I highly recommends you join www.m2e.asia You can earn money from free shareholder by dividends. Even you do NOTHING! ,0
659122,Good morning ,0
659237,@v_a_l_ hope everything is going well! Haven't talked to you in a while ,0
659305,lol gordon ramsey is such an idiot. ,0
659320,"@King_Styles But, man, what a pretty implosion it would be. ",0
659417,@musgravejw The Prohibitionists are tasty. Thanks for (finally) posting links ,0
659425,"off to the hills of eastern kentucky to volunteer for a week. won't be able to check my retweets, but will tweet from my phone ",0
659487,morning everyone!!  sat with dye in my hair so on here for a nosey 4half hour..xx,0
659822,multiply-ing.. ,0
659915,@cymberrain i wondered what happened to you!  LOL  aahhh...the sweeeet taste of freedom ,0
659938,@GriseldaLoL2009 Hey  Yes I am - I'm from East Lothian (you know it?). How is Dundee at this time of year?,0
660075,@dinorizzo say a prayer for 'my people' my whole family of origin lives in Italy - enjoy and try to order a 'tiramisu'  FUN!!!,0
660147,looking at pictures of my friends ,0
660254,@thejoyride and now that song is in everyone's head. Thanks a lot!  Have a great trip and be safe and tell the guys hi! Stuff looks great!,0
660264,@Cantebury multitasking rocks pity you haven't been to the concert yesterday ,0
660572,@eleusis7 really? Winter is the best time of year ,0
660581,"Exactly Sinem, exactly!  re: http://ff.im/3BV6n",0
660584,"Tom watching the Grand Prix, the Sunday Times and a cinnamon whirl on my lap. Green tea cooling gently. Bliss. ",0
660664,"@Sn0wrose nah,a while ago ",0
660752,@haydio dang.. that's such a shame ,0
660798,Going to eat breakfast with Julia ,0
660992,@mmitchelldaviss Nice to know someone else's sleeping pattern is as bad as mine ,0
661074,@thefeeling see you later!!  xx,0
661152,Video on open-mindedness. Around the five-minute mark it all starts to come together quite nicely ,0
661166,Essay limit 2000 words. My count: 1999. ,0
661287,@BlowhornOz i have a pc (laptop) ,0
661345,@thehungrycoder I had here at Nator really cool showers ,0
661451,had a good time @ my birthday party tonight. thanks everyone ,0
661523,Watching Hatching Pete on disney. Haha =D @Jason_Dolley is sooo cute! Haha ,0
661543,@srkneo thaanks for following! ,0
661596,ahh I love the vicar of dibley ,0
661948,"@sockington I dont care what hoomans call me, as long as its not &quot;late for dinner&quot;!  No food, I get cranky, murder cranky... right? ",0
661993,@jiarhwei daddy bought kfc back ,0
662012,heading to Ft Wayne to drop the kid of with the in-laws for the week ,0
662030,"@LisaLavie Too many to choose from!! BUT, one of my all time favourites is &quot;You are so beautiful&quot; - Joe Cocker ",0
662245,@berkaytascioglu u know u love me ,0
662252,I want to have a good time! ,0
662451,@MDD360 awww thanks ,0
662508,"This time of year the sun wakes me up loudly &amp; early; it reminds me of an eager child ready to start the day-bright, cheerful, relentless ",0
662509,"@judehamilton no problems jude,will be a pleasure  http://myloc.me/2Ufw",0
662533,@Wereuntouchable Thank youu! ,0
662604,http://twitpic.com/6to9d - keep that in mind ,0
662640,@CarbonCopyBiB : I highly recommends you join www.m2e.asia You can earn money from free shareholder by dividends. Even you do NOTHING! ,0
662679,&quot;Only those who have learned the power of sincere &amp; selfless contribution experience life's deepest joy: true fulfillment.&quot; Tony Robbins ,0
662719,Pebbles was afraid of the Thunder and Lightning this morning. we aint had that for years! wow! new picture/s coming soon ,0
662749,If only the left hand talked to the right hand better then this world would be a better place ,0
662852,@tannwick years ago circa 1983 there was actually a hedghog flavoured crisp ,0
662923,is wearing a sydney tech jumper ,0
662927,another long w/ @leilabbcbo and @Bryso_Bextin23  |where the fat hoes at?? haha|,0
662985,"OMG! Me,Joey,Seyeon and Jessica are watching Metro Station together! This is gonna be so much fun!!!! ",0
663052,"Had good time at the carnival, Jamie + Carl?!??!?! LOL hahahahha  your just jealous of my amazing smelly ball!!! ",0
663216,"Currently listening to The Wolves by Bon Iver, very good.... ",0
663335,@Sethhs23 - woo woo maybe i should get me a dodgers jersey too  how many innings are there in baseball.. seems complicated,0
663339,@kidOhri mmh sounds really yummy ,0
663364,Time to take a shower o.o And later iÂ´ll visit my cousin.. iÂ´m so excited ,0
663387,@Sarah_1991 it was good was it? mixed reviews in papers! interesting pictures in todays paper though ,0
663541,Cannot Wait For Sims 3 And My New Shoes.. ,0
663683,"my proudest moment, getting @loving_friends hooked on bones ",0
663778,"@kielabokkie Luckily this was a approval for use in the USA, and the phone *was* announced for Europe initially ",0
663995,@heineken_il when will be the first beer prize here? need my address? ,0
664110,Special Offer  - The Moorings available at the reduced cost of Â£500 for the week beginning June 20th due to cancellation.4 bed see web,0
664170,"Good afternoon  (or morning, or evening - as applicable!)",0
664187,ok so i am up and driving...going to play  3games with less than 7 hours of sleep ahh man i hope it goes well ,0
664296,@rickyleepotts Thanks for accepting it!I wanna make a blog too. ,0
664377,@colossalblue Nah that's the one I meant ,0
664422,@rayanneolaes what song homie? ,0
664457,Everybody looked at my feet last night. Yeezys stayed at home guys ,0
664575,@DENISE_RICHARDS Very Cool Ms. Richards   Enjoy your day.,0
664728,@Saskiafairy *blushes* awww now I feel a bit fluffy towards you!!! ,0
664911,school's canceled... bummer. but its also okay. ,0
665092,@LordShaper True enough.  Though I don't push my luck that far at work.  ,0
665143,i cant wait till i get sims 3 its going too be amazinggg  (YN),0
665173,"On the way back home now to catch up with the F1 I have on record, then barbecue + banana beer... ",0
665321,Doing Nothing! DOMINGO! ,0
665351,Listening to The Fray ,0
665491,@wynicole well. its just showing in america so its always late here ,0
665595,"@tommcfly when you play guitar for so long, how do you stop your fingers from hurting?? or do you just put up with it??  ",0
665650,My mom's b-day ,0
665706,"@Hedgewytch Bugger being sneaky. Flash on and camera in continuous, get as many shots as possible. Pap the hell of of him ",0
665743,"@owlonthesill oh the poor birdies! actually, they're prob happy-means the worms will be out! ",0
665769,Excited for Extreme Rules ... Yeahh ,0
665823,"tonight, im celebrating LOVE! ",0
665849,&quot;FROOOOOOOT!!!  Nom nom nom nummy!!&quot;    My little girl sure does love her fruit ,0
665894,tumblr is fun. but i have writer's block... so I don't post much. HAHA! claudyraz.tumblr.com  Follow me?  imma follow you too. ,0
665922,"@pirateheart Thanks, Queenie! Omg, I am so going to buy it. It's perfect for me. ",0
666012,"@tommcfly tom, i need you here in brazil! when you come again? i heard that you're back in october, is true?  Xx",0
666029,"So far, no 3g wireless network. I'm having to suffer on this painfully slow EDGE network  http://schmap.me/qhv2f9",0
666122,@Rorzshach I've moved school before...it's not that bad really ,0
666237,@liveasyoulove  Your Welcome..Dont Let Jealous People Get You Down..Their Just Big Dumb Losers!  Who Wish They Were As Cool As You! ,0
666403,@drob17 thx Soror I will! Enjoy ur beach day ,0
666517,"@__xkul0tx__  you're wonderful &amp; I hope that feeling never ends  Morning is good. It's early, fam sleeping, me- hungry...",0
666611,i am so tired. going for a shower then to bed..  NIGHT!  oh and its so cool that @metrostation is here in the phils. yay! haha ),0
666627,@i_m_doc @dragonflye17 Morning! Heading out the door to church! I'll catch up with you all laterz!!!!  ,0
666669,"@Joffff I beleive it was Baccara? First time there, quite classy and good mojitos ",0
666840,@nicharry @riccwebb @nickjackson  @craigrodney @annaling @mikestopforth glad you guys are OK. Well done for being heroes! ,0
666855,"@annier Or  the illustrated version: Once upon a time, they lived happily ever after.  &lt;3  The End",0
666887,http://tinyurl.com/kmfuvm   Music Terminals Festiva in Taiwan!!!!  sooooo excited!!!  ,0
666948,Let's go Lakers! Hooyah! I know all the haters are gonna be annoyed with me today ,0
667008,@kisscriss thats a good thing  &lt;3,0
667030,I'm wondering if winter is really over now so I can take the motorcycle out of the shed? I'm starting to get the itch to ride again ,0
667043,http://twitpic.com/6ts48 - I don't know yet ,0
667053,just got home. . fr0m mass and hospital. . .  @camille samson:get well so0n!,0
667082,@Alexis_Michelle morning beautiful;  lmfao,0
667222,@melissa1424 You play guitar too? Coolness! ,0
667265,@mmwine Morning sir ,0
667341,@MCHammer - Saw my first commercial about your upcoming 'Hammertime' TV show.  I do think that you were better dancer than your young 'un ,0
667349,http://www.lucasarts.com/games/monkeyisland/ This was one game I loved when I was younger ,0
667488,"could really do with a lazy sunday afternoon nap, perhaps waking up to the smell of a nice roast dinner cooking... LOL ",0
667490,about to go to work.. i had the best night last night ,0
667500,going to see &quot;up&quot; today ,0
667508,"finally finished breaking dawn! SOOO GOOD! sad to see it end tho :/ gonna find some food &amp; then get some work done, now rather than later ",0
668083,waiting to go to the fair  while listening to the miley album!,0
668257,oops... LOL  Well hopefully the party will help them forget their situation for a while ,0
668511,@mileycyrus hi miley... The song &quot;before the storm&quot; is incredible  i love it... Congratulations ;),0
668574,@mintygibberish: Hey me! Hey you! Hey us!   Thank you!  ) See ya real soon :&gt; Did @saraburger post the pics?,0
668636,@kreeshaturner 'morning! Have a great day today. ,0
668970,@ashlee_amazingg haha dude i'm about to fill my pool with soap and just throw pat in. bring tom  haha. i love how he was SUPPOSED..,0
669004,"@MJJNews ur an awesome source to follow for all MJ news, especially with the tour  cant wait, keep it up!!!",0
669041,"@TrishaSalonga Nothing, just bulb photography.  Yeah! We should go out some time! :&gt; Yes, it is neat. (?) Hahaha!",0
669385,@Lucinda_Nadiaon Well I'm glad you're sis persuaded you otherwise. Welcome aboard ,0
669426,Im well bored what can i do .. i aint been on here in ages ,0
669452,"is going today to the gay parade!  We're here, we're fierce, get over it. xD http://plurk.com/p/z3vdv",0
669507,@RogerInTDot Don't let me be your motivation. Staying fit and healthy should be motivation enough! ,0
669575,I hardly ever get to say that ,0
669599,"@Mage I prefer purple. Especially when combined with golden, the two colours look awesome together ",0
669947,baking all morning. then headin over to the mieleki's for the cookout!  so excited to see everyone!,0
670085,"@Heather_Buchman Thanks for the great advice!  You're right, the workout before the cocktail is always better than vice-versa.  ",0
670398,@isaacjohnson Hey how's it going? Now you can follow me on twitter.  ,0
670737,Happy Sunday Tweeple...  Live your dreams and make every day count!!!   Continue to spread Love and Joy to others...   ,0
670809,@evercode Think of it as &quot;how many times you have ridden the earth around the sun&quot; getting older = honor - like I ridden it more than you ,0
670826,finishing off so amaziing raisin bread ,0
670868,@tcar haha thanks ,0
671138,Cleaning and getiong rid of skin on a chicken is so wrong! :/ i hate doing it!  but i love cooking though lol food is my best friend ,0
671147,"ALSO, WATCHIN WEEEEEEDS ",0
671381,listening 2 capital fm summertime ball while playing on my psp ,0
671441,Playing with helium gas filled baloons ,0
671522,@anabelf Well I will see it after Changeling and The Last King of Scotland ,0
671609,"@toodamnninja I've not used skitch before, let me try again  (5)",0
671835,"@703AstrosFan blue skies, bright and sunny, STILL.  wish david luck for mee. ",0
671865,Happy late morning (my time) everyone! ,0
671932,Good Day People  just pop out of bed  looking at E! news,0
671940,"http://twitpic.com/6topt - @prettycool32 yeah  hmm.. i think so, i've never been there before but it was like 3 caravans there haha",0
672084,Doing the weekly drive by thru Mandarin soon. ,0
672115,just back from the shop with ppv munch for tonight! i feel shattered. a nice chilled sunday is in order ,0
672182,@Andy_Allen  Lol. def my kind of gardening too - reclining on couch whilst organising the activity with other people's arms and legs. ,0
672379,says pimple still hurts. but it's better thanks to @jackieuy's tip  http://plurk.com/p/z4fwz,0
672413,@whittless Hey hunni!  Knew one day you'd eventually become socially inept! ,0
672664,m&amp;d's i think soooo ,0
672681,listening to birthday sex ,0
672739,"@tshiunghan if it's just copy, and it's casual - no content - no problem. I need something to colour up the PHP cramming ",0
672892,just got a job offer! Thank god!! ,0
672913,Watching The Hand That Rocks The Cradle...psycho nannie type of movie. &amp;&amp; justt took a nice hottt showerrrr ,0
672987,"Had a cool talk with Woody the roadie who has been hangin out and helping us out, he set up for viva la vida tour. ",0
673056,"@ARobotsDeath I'd love that superpower, do you think tht by some force of nature we could come to hold these powers? I hope so ",0
673079,"Why my mixed feelings? :S Ok, it's time to stop thinking &amp; go to sleep! ",0
673458,"Hey, who laughed. ",0
673547,"@gfreibert  aww poor little one.  SHe prefers if you call it the princess room, pls and ty. ",0
673659,http://twitpic.com/6u0zw - My beautiful Molly-cat ,0
673702,@ShawneyJ I loved that movie too!  Now i want to watch it again lol. Have fun today ,0
673761,"Right, need to potter off and do some chores and tings. Everybody relax and don't let the bastards wind you up.  S'later! xx",0
673803,@kriskupn Yay! That was the deal of the century. And @overstock is on Twitter. ,0
673969,@cloverdash Thank you  Reeeally needed that today-you're going to make me all weepy now! ILY too  xx,0
674021,"Leaving for a week at Bonnaroo in Manchester, TN. Music, art, and camping....and humidty ",0
674108,@cazp09 aww cool  bet your all excited  has em got a preference ? xx,0
674181,New York was wet.  Lovely but wet. It rained the whole time we were there ,0
674300,so far so good!  http://tinyurl.com/rae6zy,0
674451,My wifey still asleep. ,0
674569,It's really nice to know that you think we're all out of time. Going to Six Flags for the day ,0
674721,@vineethanair welocme ,0
674934,@dannywood Sounds fancy  Think that is my cue to get my sluggish self up and head to the gym! Thanks Danny love!,0
